name,content,date_created,id,author,contentJson,num_retweets,in_reply_to_screen_name,type,lang,query_candidate,source_file,rt_source,rt_source_id,is_retweet,is_reply_or_mention,cleaned_content,topic_content,author_followers,author_friends,author_statuses,author_created_at
D_Kusnandar,RT Anies Disambut Antusias Pendukungnya saat Datang ke Islamic Center Ciamis https://t.co/oLBFL0OQPi [RE tvOneNews],2024-01-04 18:10:07+00:00,tw-1742971687430414541,"{""lst_cnt"":0,""frn_cnt"":885,""created_at"":""2013-10-04T13:26:18Z"",""name"":""d'kusnandar"",""loc"":"""",""sts_cnt"":10183,""image"":""https://pbs.twimg.com/profile_images/1526020046983553024/0GAsSW7x_normal.jpg"",""username"":""D_Kusnandar"",""scr_name"":""D_Kusnandar"",""flw_cnt"":132,""id"":""1934237556""}","{""reply_cnt"":4,""source"":null,""entities"":{""hashtags"":[],""media"":[{""type"":""text""}]},""quote_cnt"":1,""rt_cnt"":67,""url"":""https://twitter.com/D_Kusnandar/status/1742971687430414541"",""user"":{""id"":""1934237556"",""flw_cnt"":132,""scr_name"":""D_Kusnandar"",""username"":""D_Kusnandar"",""sts_cnt"":10183,""image"":""https://pbs.twimg.com/profile_images/1526020046983553024/0GAsSW7x_normal.jpg"",""loc"":"""",""name"":""d'kusnandar"",""created_at"":""2013-10-04T13:26:18Z"",""frn_cnt"":885,""lst_cnt"":0},""fav_cnt"":281,""bookmark_cnt"":1,""view_cnt"":5773,""rt_status"":{""screen_name"":""tvOneNews"",""user_id"":""55507370"",""id"":""1742837058572538187""}}",67,tvOneNews,twit,id,anies,data-twit-anies.json,tvOneNews,1742837058572538187,True,True,Anies Disambut Antusias Pendukungnya saat Datang ke Islamic Center Ciamis,anies disambut antusias pendukungnya saat datang islamic center ciamis,132,885,10183,2013-10-04 13:26:18+00:00
Pribumituan,"RT Itulah Bedanya Cucu Pejuang dengan Cucu Londo Ireng 

@sutanmangara

Jangan uji nyalinya ketika menghadapi mafia, Bandit dan Penjahat di Negeri ini. Anies itu cucu Pahlawan, sedikit banyak keberanian seperti kakeknya akan menurun padanya.

Apa kalian tahu bagaimana kakek Anies membawa surat dukungan pengakuan kemerdekaan dari negara Mesir ???

Ya Mesir negara pertama yang mengakui kemerdekaan Indonesia, sepulang dari Mesir, kakek anies menyimpan surat itu dibawa kaos kakinya, agar luput dari pemeriksaan tentara belanda pada pos Pemeriksaan.

Anies Baswedan sudah bertekat dalam dirinya, dalam doanya, tekat dalam perjuangan nya,  bahwa ia ingin memperbaiki bangsa ini sesuai janji janji kemerdekaan yang telah diperjuangkan oleh para pahlawan.

Kita tak perlu takut untuk menyampaikan bahwa negeri ini sedang tidak baik baik saja, bahwa negeri ini tidak sesuai jalur yang diharapkan oleh para Pendiri Bangsa.

Apakah anda tidak merasakan bahwa negeri ini mengalami banyak problema akhir akhir ini, Penegakan Hukum, Kemiskinan, Korupsi Bagai Jamur, SDA yang diobral, Pengangguran, Perambahan Hutan, dan Utang Negara.

Apakah anda membiarkan kondisi Negara ini larut dalam persoalan itu ? 

Dengan kehadiran Anies Baswedan Mengusung Jargon perubahan, saya, anda dan Kita semua Rakyat Indonesia harus mendukung penuh perubahan ini, agar Jalur kemerdekaan negeri ini kembali ke tujuan awal. 

Anies akan terus maju dan takkan mundur dalam menentukan nasib bangsa 5 tahun kedepan, anies takkan mundur sebagaimana kakeknya dulu tak pernah mundur dan terus maju berjuang.. [RE sutanmangara]",2024-01-04 18:10:07+00:00,tw-1742971685324874086,"{""created_at"":""2022-11-25T00:05:04Z"",""lst_cnt"":0,""frn_cnt"":561,""username"":""Pribumituan"",""scr_name"":""Pribumituan"",""flw_cnt"":440,""id"":""1595930668558450688"",""name"":""Pribumi Tuanrumah"",""loc"":"""",""image"":""https://pbs.twimg.com/profile_images/1735614269293740032/xg_JFQsB_normal.jpg"",""sts_cnt"":40922}","{""reply_cnt"":26,""source"":null,""entities"":{""hashtags"":[],""media"":[{""type"":""image"",""media_url_https"":""https://pbs.twimg.com/media/F05OLF_aMAAoePf?format=jpg&name=orig""}]},""quote_cnt"":5,""user"":{""frn_cnt"":561,""lst_cnt"":0,""created_at"":""2022-11-25T00:05:04Z"",""sts_cnt"":40922,""image"":""https://pbs.twimg.com/profile_images/1735614269293740032/xg_JFQsB_normal.jpg"",""name"":""Pribumi Tuanrumah"",""loc"":"""",""id"":""1595930668558450688"",""flw_cnt"":440,""scr_name"":""Pribumituan"",""username"":""Pribumituan""},""url"":""https://pbs.twimg.com/media/F05OLF_aMAAoePf?format=jpg&name=orig"",""rt_cnt"":442,""bookmark_cnt"":3,""view_cnt"":11687,""rt_status"":{""screen_name"":""sutanmangara"",""user_id"":""1227719379103571968"",""id"":""1679365675322843136""},""fav_cnt"":1157}",442,sutanmangara,twit,id,anies,data-twit-anies.json,sutanmangara,1679365675322843136,True,True,"Itulah Bedanya Cucu Pejuang dengan Cucu Londo Ireng @sutanmangara Jangan uji nyalinya ketika menghadapi mafia, Bandit dan Penjahat di Negeri ini. Anies itu cucu Pahlawan, sedikit banyak keberanian seperti kakeknya akan menurun padanya. Apa kalian tahu bagaimana kakek Anies membawa surat dukungan pengakuan kemerdekaan dari negara Mesir ??? Ya Mesir negara pertama yang mengakui kemerdekaan Indonesia, sepulang dari Mesir, kakek anies menyimpan surat itu dibawa kaos kakinya, agar luput dari pemeriksaan tentara belanda pada pos Pemeriksaan. Anies Baswedan sudah bertekat dalam dirinya, dalam doanya, tekat dalam perjuangan nya, bahwa ia ingin memperbaiki bangsa ini sesuai janji janji kemerdekaan yang telah diperjuangkan oleh para pahlawan. Kita tak perlu takut untuk menyampaikan bahwa negeri ini sedang tidak baik baik saja, bahwa negeri ini tidak sesuai jalur yang diharapkan oleh para Pendiri Bangsa. Apakah anda tidak merasakan bahwa negeri ini mengalami banyak problema akhir akhir ini, Penegakan Hukum, Kemiskinan, Korupsi Bagai Jamur, SDA yang diobral, Pengangguran, Perambahan Hutan, dan Utang Negara. Apakah anda membiarkan kondisi Negara ini larut dalam persoalan itu ? Dengan kehadiran Anies Baswedan Mengusung Jargon perubahan, saya, anda dan Kita semua Rakyat Indonesia harus mendukung penuh perubahan ini, agar Jalur kemerdekaan negeri ini kembali ke tujuan awal. Anies akan terus maju dan takkan mundur dalam menentukan nasib bangsa 5 tahun kedepan, anies takkan mundur sebagaimana kakeknya dulu tak pernah mundur dan terus maju berjuang..",itulah bedanya cucu pejuang dengan cucu londo ireng jangan uji nyalinya ketika menghadapi mafia bandit dan penjahat negeri ini anies itu cucu pahlawan sedikit banyak keberanian seperti kakeknya akan menurun padanya apa kalian tahu bagaimana kakek anies membawa surat dukungan pengakuan kemerdekaan dari negara mesir mesir negara pertama yang mengakui kemerdekaan indonesia sepulang dari mesir kakek anies menyimpan surat itu dibawa kaos kakinya agar luput dari pemeriksaan tentara belanda pada pos pemeriksaan anies baswedan sudah bertekat dalam dirinya dalam doanya tekat dalam perjuangan nya bahwa ingin memperbaiki bangsa ini sesuai janji janji kemerdekaan yang telah diperjuangkan oleh para pahlawan kita tak perlu takut untuk menyampaikan bahwa negeri ini sedang tidak baik baik saja bahwa negeri ini tidak sesuai jalur yang diharapkan oleh para pendiri bangsa apakah anda tidak merasakan bahwa negeri ini mengalami banyak problema akhir akhir ini penegakan hukum kemiskinan korupsi bagai jamur sda yang diobral pengangguran perambahan hutan dan utang negara apakah anda membiarkan kondisi negara ini larut dalam persoalan itu dengan kehadiran anies baswedan mengusung jargon perubahan saya anda dan kita semua rakyat indonesia harus mendukung penuh perubahan ini agar jalur kemerdekaan negeri ini kembali tujuan awal anies akan terus maju dan takkan mundur dalam menentukan nasib bangsa tahun kedepan anies takkan mundur sebagaimana kakeknya dulu tak pernah mundur dan terus maju berjuang,440,561,40922,2022-11-25 00:05:04+00:00
Buatmaenaja1,"RT Jelang Tengah Malam Anies Melayat ke Rumah Duka Rizal Ramli
https://t.co/eL3OjJJrlU [RE geloraco]",2024-01-04 18:10:08+00:00,tw-1742971689397543197,"{""id"":""1409056569086550021"",""flw_cnt"":59,""scr_name"":""Buatmaenaja1"",""username"":""Buatmaenaja1"",""sts_cnt"":26143,""image"":""https://pbs.twimg.com/profile_images/1410006370569515009/sfVCaYdE_normal.jpg"",""name"":""Buatmaenaja"",""loc"":"""",""created_at"":""2021-06-27T07:51:06Z"",""frn_cnt"":104,""lst_cnt"":0}","{""quote_cnt"":1,""user"":{""username"":""Buatmaenaja1"",""scr_name"":""Buatmaenaja1"",""id"":""1409056569086550021"",""flw_cnt"":59,""loc"":"""",""name"":""Buatmaenaja"",""sts_cnt"":26143,""image"":""https://pbs.twimg.com/profile_images/1410006370569515009/sfVCaYdE_normal.jpg"",""created_at"":""2021-06-27T07:51:06Z"",""lst_cnt"":0,""frn_cnt"":104},""url"":""https://twitter.com/Buatmaenaja1/status/1742971689397543197"",""rt_cnt"":530,""view_cnt"":30679,""bookmark_cnt"":7,""rt_status"":{""id"":""1742728782082093116"",""user_id"":""3319260420"",""screen_name"":""geloraco""},""fav_cnt"":2386,""reply_cnt"":4,""source"":null,""entities"":{""media"":[{""type"":""text""}],""hashtags"":[]}}",530,geloraco,twit,id,anies,data-twit-anies.json,geloraco,1742728782082093116,True,True,Jelang Tengah Malam Anies Melayat ke Rumah Duka Rizal Ramli,jelang tengah malam anies melayat rumah duka rizal ramli,59,104,26143,2021-06-27 07:51:06+00:00
haenelnator,"RT Contoh Surat Suara Hanya 2 Paslon, Anies Minta KPU Tak Main-main
https://t.co/MMpSV1IbOA [RE CNNIndonesia]",2024-01-04 18:10:09+00:00,tw-1742971693327589484,"{""sts_cnt"":10576,""image"":""https://pbs.twimg.com/profile_images/1734424229674913792/HodDQp0z_normal.jpg"",""loc"":""faggy island"",""name"":""áµáµáµáµÊ¸"",""scr_name"":""haenelnator"",""username"":""haenelnator"",""flw_cnt"":144,""id"":""1452889602415493121"",""frn_cnt"":210,""lst_cnt"":0,""created_at"":""2021-10-26T06:47:48Z""}","{""rt_cnt"":372,""url"":""https://twitter.com/haenelnator/status/1742971693327589484"",""user"":{""lst_cnt"":0,""frn_cnt"":210,""created_at"":""2021-10-26T06:47:48Z"",""name"":""áµáµáµáµÊ¸"",""loc"":""faggy island"",""image"":""https://pbs.twimg.com/profile_images/1734424229674913792/HodDQp0z_normal.jpg"",""sts_cnt"":10576,""username"":""haenelnator"",""scr_name"":""haenelnator"",""flw_cnt"":144,""id"":""1452889602415493121""},""fav_cnt"":1435,""bookmark_cnt"":25,""rt_status"":{""id"":""1742829926326337909"",""user_id"":""17128975"",""screen_name"":""CNNIndonesia""},""view_cnt"":75846,""quote_cnt"":20,""entities"":{""media"":[{""type"":""text""}],""hashtags"":[]},""reply_cnt"":66,""source"":null}",372,CNNIndonesia,twit,id,anies,data-twit-anies.json,CNNIndonesia,1742829926326337909,True,True,"Contoh Surat Suara Hanya 2 Paslon, Anies Minta KPU Tak Main-main",contoh surat suara hanya paslon anies minta kpu tak main main,144,210,10576,2021-10-26 06:47:48+00:00
wongkalibanteng,RT Survei SMRC: Mayoritas Responden NU-Muhammadiyah Pilih Prabowo-Gibran https://t.co/aNwfmMkmM4 [RE CNNIndonesia],2024-01-04 18:10:12+00:00,tw-1742971706229318102,"{""loc"":""Semarang Barat, Indonesia"",""frn_cnt"":6966,""id"":""1313796323611570176"",""sts_cnt"":315374,""name"":""#Ikutkomandojokowi"",""lst_cnt"":1,""created_at"":""2020-10-07T11:00:39Z"",""image"":""https://pbs.twimg.com/profile_images/1740040868512587776/ifCP8w5l_normal.jpg"",""flw_cnt"":6683,""scr_name"":""wongkalibanteng"",""username"":""wongkalibanteng""}","{""fav_cnt"":0,""url"":""https://twitter.com/wongkalibanteng/status/1742971706229318102"",""rt_cnt"":123,""user"":{""sts_cnt"":315374,""name"":""#Ikutkomandojokowi"",""frn_cnt"":6966,""loc"":""Semarang Barat, Indonesia"",""id"":""1313796323611570176"",""flw_cnt"":6683,""scr_name"":""wongkalibanteng"",""username"":""wongkalibanteng"",""created_at"":""2020-10-07T11:00:39Z"",""lst_cnt"":1,""image"":""https://pbs.twimg.com/profile_images/1740040868512587776/ifCP8w5l_normal.jpg""},""reply_cnt"":0,""entities"":{""hashtags"":[]},""quote_cnt"":0,""source"":null,""rt_status"":{""user_id"":""17128975"",""screen_name"":""CNNIndonesia"",""id"":""1742870914965069886""}}",123,CNNIndonesia,twit,id,prabowo,data-twit-prabowo.json,CNNIndonesia,1742870914965069886,True,True,Survei SMRC: Mayoritas Responden NU-Muhammadiyah Pilih Prabowo-Gibran,survei smrc mayoritas responden muhammadiyah pilih prabowo gibran,6683,6966,315374,2020-10-07 11:00:39+00:00
tirekkecil,"RT @mawakresna dan ternyata, 5 tahun Anies jadi gubernur, gak terbukti itu susah dapet izin gereja, diskriminasi, dan intoleransi. [RE ambangWeh]",2024-01-04 18:10:18+00:00,tw-1742971731416080516,"{""frn_cnt"":5004,""lst_cnt"":8,""created_at"":""2016-04-17T09:49:10Z"",""sts_cnt"":146823,""image"":""https://pbs.twimg.com/profile_images/1732510681147277313/wL_fMjyF_normal.jpg"",""name"":""ð¦ qq â· â­â¬ â¬â­(ï½¡â¢Ìá´-)â§ ðð¦"",""loc"":"""",""scr_name"":""tirekkecil"",""username"":""tirekkecil"",""flw_cnt"":4084,""id"":""721636613617356801""}","{""source"":null,""reply_cnt"":0,""entities"":{""media"":[{""type"":""text""}],""hashtags"":[]},""quote_cnt"":2,""fav_cnt"":310,""bookmark_cnt"":3,""view_cnt"":18564,""rt_status"":{""screen_name"":""ambangWeh"",""user_id"":""365290707"",""id"":""1742744537607672309""},""url"":""https://twitter.com/tirekkecil/status/1742971731416080516"",""rt_cnt"":19,""user"":{""flw_cnt"":4084,""id"":""721636613617356801"",""username"":""tirekkecil"",""scr_name"":""tirekkecil"",""name"":""ð¦ qq â· â­â¬ â¬â­(ï½¡â¢Ìá´-)â§ ðð¦"",""loc"":"""",""image"":""https://pbs.twimg.com/profile_images/1732510681147277313/wL_fMjyF_normal.jpg"",""sts_cnt"":146823,""created_at"":""2016-04-17T09:49:10Z"",""lst_cnt"":8,""frn_cnt"":5004}}",19,ambangWeh,twit,id,anies,data-twit-anies.json,ambangWeh,1742744537607672309,True,True,"@mawakresna dan ternyata, 5 tahun Anies jadi gubernur, gak terbukti itu susah dapet izin gereja, diskriminasi, dan intoleransi.",dan ternyata tahun anies jadi gubernur gak terbukti itu susah dapet izin gereja diskriminasi dan intoleransi,4084,5004,146823,2016-04-17 09:49:10+00:00
Delan_setiapano,"Prabowo-SBY-AHY di Aceh, Kenang 19 Tahun Bencana Tsunami..
koi

PDemokrat
AgusYudhoyono
Demokrat Bersama Rakyat
https://t.co/iy0dOtjDfk",2024-01-04 18:10:26+00:00,tw-1742971764639162473,"{""lst_cnt"":0,""sts_cnt"":15273,""frn_cnt"":4,""image"":""https://pbs.twimg.com/profile_images/1689304287736926208/9ZSvwPYx_normal.jpg"",""id"":""2758782436"",""name"":""Delan Setiapano"",""username"":""Delan_setiapano"",""loc"":""Denpasar Selatan, Indonesia"",""scr_name"":""Delan_setiapano"",""flw_cnt"":1,""created_at"":""2014-09-01T23:29:45Z""}","{""fav_cnt"":0,""entities"":{""hashtags"":[]},""rt_cnt"":0,""quote_cnt"":0,""user"":{""id"":""2758782436"",""frn_cnt"":4,""image"":""https://pbs.twimg.com/profile_images/1689304287736926208/9ZSvwPYx_normal.jpg"",""sts_cnt"":15273,""lst_cnt"":0,""scr_name"":""Delan_setiapano"",""name"":""Delan Setiapano"",""loc"":""Denpasar Selatan, Indonesia"",""username"":""Delan_setiapano"",""flw_cnt"":1,""created_at"":""2014-09-01T23:29:45Z""},""url"":""https://twitter.com/Delan_setiapano/status/1742971764639162473"",""reply_cnt"":0,""source"":null}",0,,twit,id,prabowo,data-twit-prabowo.json,,,False,False,"Prabowo-SBY-AHY di Aceh, Kenang 19 Tahun Bencana Tsunami.. koi PDemokrat AgusYudhoyono Demokrat Bersama Rakyat",prabowo sby ahy aceh kenang tahun bencana tsunami koi pdemokrat agusyudhoyono demokrat bersama rakyat,1,4,15273,2014-09-01 23:29:45+00:00
rahmatknt270201,"RT https://t.co/QfZj5g8TrZ

Pakar Komunikasi Politik, Hendri Satrio buka rahasia manuver Jokowi menangkan Prabowo-Gibran. Selengkapnya di youtube Abraham Samad SPEAK UP

Jangan lupa subscribe, comment,Â like &amp; share! https://t.co/v1Ioo8PboS [RE AbrSamad]",2024-01-04 18:10:29+00:00,tw-1742971777549230158,"{""created_at"":""2020-04-07T05:40:03Z"",""scr_name"":""rahmatknt270201"",""image"":""https://pbs.twimg.com/profile_images/1720056656539893760/WpkdQVxy_normal.jpg"",""lst_cnt"":0,""frn_cnt"":18,""flw_cnt"":11,""name"":""Brother Rahtzyyyð¦"",""id"":""1247398694107795456"",""sts_cnt"":5809,""loc"":"""",""username"":""rahmatknt270201""}","{""reply_cnt"":0,""fav_cnt"":0,""entities"":{""hashtags"":[]},""source"":null,""url"":""https://twitter.com/rahmatknt270201/status/1742971777549230158"",""rt_status"":{""screen_name"":""AbrSamad"",""user_id"":""949066047243436032"",""id"":""1742848299256906235""},""rt_cnt"":297,""quote_cnt"":0,""user"":{""username"":""rahmatknt270201"",""frn_cnt"":18,""flw_cnt"":11,""name"":""Brother Rahtzyyyð¦"",""sts_cnt"":5809,""loc"":"""",""id"":""1247398694107795456"",""scr_name"":""rahmatknt270201"",""image"":""https://pbs.twimg.com/profile_images/1720056656539893760/WpkdQVxy_normal.jpg"",""lst_cnt"":0,""created_at"":""2020-04-07T05:40:03Z""}}",297,AbrSamad,twit,id,prabowo,data-twit-prabowo.json,AbrSamad,1742848299256906235,True,True,"Pakar Komunikasi Politik, Hendri Satrio buka rahasia manuver Jokowi menangkan Prabowo-Gibran. Selengkapnya di youtube Abraham Samad SPEAK UP Jangan lupa subscribe, comment,Â like &amp; share!",pakar komunikasi politik hendri satrio buka rahasia manuver jokowi menangkan prabowo gibran selengkapnya youtube abraham samad speak jangan lupa subscribe comment like amp share,11,18,5809,2020-04-07 05:40:03+00:00
kip81743,"RT saya kira, saya dan rakyat yang lain ikut menyediakan anggaran untuk subsidi pupuk ini. tapi pasti saya ga milih prabowo. bebaskanlah subsidi ini dari politik partisan yang kasar kaya gini. anda ga faham atau ga peduli atur negara dg benar ya pak @jokowi ? ð https://t.co/wAyrNyEjfq [RE saiful_mujani]",2024-01-04 18:10:31+00:00,tw-1742971786650870063,"{""scr_name"":""kip81743"",""image"":""https://pbs.twimg.com/profile_images/1729303607529578496/0j22Sgup_normal.jpg"",""lst_cnt"":0,""created_at"":""2023-07-18T04:36:39Z"",""username"":""kip81743"",""frn_cnt"":361,""flw_cnt"":262,""name"":""Kip"",""sts_cnt"":3907,""loc"":""Jakarta Capital Region"",""id"":""1681160868438982663""}","{""rt_status"":{""user_id"":""1515689815"",""screen_name"":""saiful_mujani"",""id"":""1742787158652645757""},""url"":""https://twitter.com/kip81743/status/1742971786650870063"",""rt_cnt"":234,""user"":{""flw_cnt"":262,""name"":""Kip"",""frn_cnt"":361,""loc"":""Jakarta Capital Region"",""sts_cnt"":3907,""id"":""1681160868438982663"",""username"":""kip81743"",""created_at"":""2023-07-18T04:36:39Z"",""scr_name"":""kip81743"",""image"":""https://pbs.twimg.com/profile_images/1729303607529578496/0j22Sgup_normal.jpg"",""lst_cnt"":0},""quote_cnt"":0,""fav_cnt"":0,""reply_cnt"":0,""entities"":{""hashtags"":[]},""source"":null}",234,saiful_mujani,twit,id,prabowo,data-twit-prabowo.json,saiful_mujani,1742787158652645757,True,True,"saya kira, saya dan rakyat yang lain ikut menyediakan anggaran untuk subsidi pupuk ini. tapi pasti saya ga milih prabowo. bebaskanlah subsidi ini dari politik partisan yang kasar kaya gini. anda ga faham atau ga peduli atur negara dg benar ya pak @jokowi ? ð",saya kira saya dan rakyat yang lain ikut menyediakan anggaran untuk subsidi pupuk ini tapi pasti saya milih prabowo bebaskanlah subsidi ini dari politik partisan yang kasar kaya gini anda faham atau peduli atur negara benar pak,262,361,3907,2023-07-18 04:36:39+00:00
doddy_h4312,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - https://t.co/tTNTtEFgKy https://t.co/A9WQxcNoXV #MenangSeputaran,2024-01-04 18:10:34+00:00,tw-1742971801112834432,"{""created_at"":""2015-12-15T02:11:23Z"",""lst_cnt"":0,""image"":""https://pbs.twimg.com/profile_images/811138518894284800/XQzU5A_f_normal.jpg"",""flw_cnt"":11,""scr_name"":""doddy_h4312"",""username"":""doddy_h4312"",""loc"":"""",""frn_cnt"":40,""id"":""4561819285"",""sts_cnt"":62801,""name"":""doddy hendrawan""}","{""reply_cnt"":0,""entities"":{""hashtags"":[]},""user"":{""name"":""doddy hendrawan"",""sts_cnt"":62801,""id"":""4561819285"",""loc"":"""",""frn_cnt"":40,""scr_name"":""doddy_h4312"",""username"":""doddy_h4312"",""flw_cnt"":11,""lst_cnt"":0,""created_at"":""2015-12-15T02:11:23Z"",""image"":""https://pbs.twimg.com/profile_images/811138518894284800/XQzU5A_f_normal.jpg""},""fav_cnt"":0,""rt_cnt"":10,""url"":""https://twitter.com/doddy_h4312/status/1742971801112834432"",""source"":null,""quote_cnt"":0}",10,,twit,id,prabowo,data-twit-prabowo.json,,,False,False,Pemuda Kabupaten Serang Deklarasi Dukung Prabowo-Gibran Jadi Presiden 2024 - #MenangSeputaran,pemuda kabupaten serang deklarasi dukung prabowo gibran jadi presiden 2024 menangseputaran,11,40,62801,2015-12-15 02:11:23+00:00
