Source,Target,Weight,s_text,s_time,w_ij,delta_t_seconds,edge_type,rt_source,rt_source_id,tweet_i,tweet_j,query_i,query_j
AbdeeDenny,irwanset_irwan,0.9122883975091152,1.0,0.8245767950182302,0.9122883975091152,167.0,retweet,marlina_idha,1742879516320796977,Acara Desak Anies mendapat perhatian media internasional. Kampanye cerdasðð¯ #AMINSatukanIndonesia,Acara Desak Anies mendapat perhatian media internasional. Kampanye cerdasðð¯ #AMINSatukanIndonesia,anies,anies
Kang_Bedjos,ZulKifl17902570,0.9654469368183236,1.0,0.9308938736366473,0.9654469368183236,62.0,retweet,CNNIndonesia,1742829926326337909,"Contoh Surat Suara Hanya 2 Paslon, Anies Minta KPU Tak Main-main","Contoh Surat Suara Hanya 2 Paslon, Anies Minta KPU Tak Main-main",anies,anies
Kang_Bedjos,haenelnator,0.9033392819386706,1.0,0.8066785638773413,0.9033392819386706,186.0,retweet,CNNIndonesia,1742829926326337909,"Contoh Surat Suara Hanya 2 Paslon, Anies Minta KPU Tak Main-main","Contoh Surat Suara Hanya 2 Paslon, Anies Minta KPU Tak Main-main",anies,anies
MasHanifAbdul,fajar_achadi,0.9670625078147417,1.0,0.9341250156294834,0.9670625078147417,59.0,retweet,kumparan,1742784069484552543,"Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...","Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...",anies,prabowo
MasHanifAbdul,fajar_achadi,0.9670625078147417,1.0,0.9341250156294834,0.9670625078147417,59.0,retweet,kumparan,1742784069484552543,"Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...","Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...",anies,anies
KristinaRahma,MasHanifAbdul,0.7295539546587886,1.0,0.4591079093175772,0.7295539546587886,674.0,retweet,kumparan,1742784069484552543,"Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...","Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...",anies,prabowo
MasHanifAbdul,bbbyc37,0.7019324223125825,1.0,0.4038648446251649,0.7019324223125825,785.0,retweet,kumparan,1742784069484552543,"Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...","Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...",anies,prabowo
Hartono589,MasHanifAbdul,0.6932612882466636,1.0,0.3865225764933271,0.6932612882466636,823.0,retweet,kumparan,1742784069484552543,"Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...","Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...",anies,prabowo
MasHanifAbdul,fajar_achadi,0.9670625078147417,1.0,0.9341250156294834,0.9670625078147417,59.0,retweet,kumparan,1742784069484552543,"Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...","Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...",prabowo,prabowo
MasHanifAbdul,fajar_achadi,0.9670625078147417,1.0,0.9341250156294834,0.9670625078147417,59.0,retweet,kumparan,1742784069484552543,"Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...","Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...",prabowo,anies
KristinaRahma,MasHanifAbdul,0.7295539546587886,1.0,0.4591079093175772,0.7295539546587886,674.0,retweet,kumparan,1742784069484552543,"Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...","Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...",prabowo,prabowo
MasHanifAbdul,bbbyc37,0.7019324223125825,1.0,0.4038648446251649,0.7019324223125825,785.0,retweet,kumparan,1742784069484552543,"Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...","Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...",prabowo,prabowo
Hartono589,MasHanifAbdul,0.6932612882466636,1.0,0.3865225764933271,0.6932612882466636,823.0,retweet,kumparan,1742784069484552543,"Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...","Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...",prabowo,prabowo
Chicagofur,NovendraPutra4,0.6968659614483135,1.0,0.3937319228966269,0.6968659614483135,807.0,retweet,tvOneNews,1742939336163889245,"Survei Terbaru, Elektabilitas Prabowo-Gibran Semakin Melesat Hampir Sentuh 50 Persen","Survei Terbaru, Elektabilitas Prabowo-Gibran Semakin Melesat Hampir Sentuh 50 Persen",prabowo,prabowo
AriJund,p_widyanto,0.9273178426139799,1.0,0.8546356852279597,0.9273178426139799,136.0,retweet,tomlembong,1742806607074087209,"Mendengar Pak Anies disini, rasanya saya sudah berada di perahu yang tepat. Menurut saya, Pak Anies adalah pemimpin berpengalaman dan berani yg memang sudah sering menemui bahka...","Mendengar Pak Anies disini, rasanya saya sudah berada di perahu yang tepat. Menurut saya, Pak Anies adalah pemimpin berpengalaman dan berani yg memang sudah sering menemui bahka...",anies,anies
ADF____,arashonn,0.7875403213053533,1.0,0.5750806426107068,0.7875403213053533,479.0,retweet,didienAZHAR,1742748974631813423,"Faisal Basri, Peneliti Indef Ajak Masyarakat Bersatu Kalahkan Prabowo-Gibran! Jika Tidak, Ekonomi Akan Hancur ð©ðµð¸ð½","Faisal Basri, Peneliti Indef Ajak Masyarakat Bersatu Kalahkan Prabowo-Gibran! Jika Tidak, Ekonomi Akan Hancur ð©ðµð¸ð½",prabowo,prabowo
IhsanKasyaf,arashonn,0.759151568843514,1.0,0.5183031376870281,0.759151568843514,569.0,retweet,didienAZHAR,1742748974631813423,"Faisal Basri, Peneliti Indef Ajak Masyarakat Bersatu Kalahkan Prabowo-Gibran! Jika Tidak, Ekonomi Akan Hancur ð©ðµð¸ð½","Faisal Basri, Peneliti Indef Ajak Masyarakat Bersatu Kalahkan Prabowo-Gibran! Jika Tidak, Ekonomi Akan Hancur ð©ðµð¸ð½",prabowo,prabowo
EinsElfre170845,WIRO_loro12,0.9563970244799009,1.0,0.9127940489598019,0.9563970244799009,79.0,retweet,yusing,1742750201398653391,"Mas @SumitroYoel sy juga china kristen. Bukan warga jkt. Tp ikut mengikuti keramaian polarisasi ini. Sy temukan hingga kini, hoax2 thd Pak @aniesbaswedan mis tuduhan korupsi ang...","Mas @SumitroYoel sy juga china kristen. Bukan warga jkt. Tp ikut mengikuti keramaian polarisasi ini. Sy temukan hingga kini, hoax2 thd Pak @aniesbaswedan mis tuduhan korupsi ang...",anies,anies
SubhanDanil,rijalblacjk,0.8869123178213922,1.0,0.7738246356427845,0.8869123178213922,222.0,retweet,ethadisaputra,1742895676823085465,"Polling pertama di 2024. Yakinkan pilihan Anda. @aniesbaswedan @prabowo @ganjarpranowo Polling tertutup, ga usah takut di ulti. Komen, Repost dan Like yaaa...... Selamat Tahun b...","Polling pertama di 2024. Yakinkan pilihan Anda. @aniesbaswedan @prabowo @ganjarpranowo Polling tertutup, ga usah takut di ulti. Komen, Repost dan Like yaaa...... Selamat Tahun b...",prabowo,prabowo
AhmadMa09842037,SubhanDanil,0.8306690738644237,1.0,0.6613381477288474,0.8306690738644237,358.0,retweet,ethadisaputra,1742895676823085465,"Polling pertama di 2024. Yakinkan pilihan Anda. @aniesbaswedan @prabowo @ganjarpranowo Polling tertutup, ga usah takut di ulti. Komen, Repost dan Like yaaa...... Selamat Tahun b...","Polling pertama di 2024. Yakinkan pilihan Anda. @aniesbaswedan @prabowo @ganjarpranowo Polling tertutup, ga usah takut di ulti. Komen, Repost dan Like yaaa...... Selamat Tahun b...",prabowo,prabowo
SubhanDanil,boy_pasET,0.7875403213053533,1.0,0.5750806426107068,0.7875403213053533,479.0,retweet,ethadisaputra,1742895676823085465,"Polling pertama di 2024. Yakinkan pilihan Anda. @aniesbaswedan @prabowo @ganjarpranowo Polling tertutup, ga usah takut di ulti. Komen, Repost dan Like yaaa...... Selamat Tahun b...","Polling pertama di 2024. Yakinkan pilihan Anda. @aniesbaswedan @prabowo @ganjarpranowo Polling tertutup, ga usah takut di ulti. Komen, Repost dan Like yaaa...... Selamat Tahun b...",prabowo,prabowo
SubhanDanil,rusmana58,0.7520665395327084,1.0,0.5041330790654169,0.7520665395327084,593.0,retweet,ethadisaputra,1742895676823085465,"Polling pertama di 2024. Yakinkan pilihan Anda. @aniesbaswedan @prabowo @ganjarpranowo Polling tertutup, ga usah takut di ulti. Komen, Repost dan Like yaaa...... Selamat Tahun b...","Polling pertama di 2024. Yakinkan pilihan Anda. @aniesbaswedan @prabowo @ganjarpranowo Polling tertutup, ga usah takut di ulti. Komen, Repost dan Like yaaa...... Selamat Tahun b...",prabowo,prabowo
SubhanDanil,ZulKifl17902570,0.7448921962545866,1.0,0.48978439250917316,0.7448921962545866,618.0,retweet,ethadisaputra,1742895676823085465,"Polling pertama di 2024. Yakinkan pilihan Anda. @aniesbaswedan @prabowo @ganjarpranowo Polling tertutup, ga usah takut di ulti. Komen, Repost dan Like yaaa...... Selamat Tahun b...","Polling pertama di 2024. Yakinkan pilihan Anda. @aniesbaswedan @prabowo @ganjarpranowo Polling tertutup, ga usah takut di ulti. Komen, Repost dan Like yaaa...... Selamat Tahun b...",prabowo,prabowo
SubhanDanil,Swarnad71915084,0.7266559204099816,1.0,0.45331184081996323,0.7266559204099816,685.0,retweet,ethadisaputra,1742895676823085465,"Polling pertama di 2024. Yakinkan pilihan Anda. @aniesbaswedan @prabowo @ganjarpranowo Polling tertutup, ga usah takut di ulti. Komen, Repost dan Like yaaa...... Selamat Tahun b...","Polling pertama di 2024. Yakinkan pilihan Anda. @aniesbaswedan @prabowo @ganjarpranowo Polling tertutup, ga usah takut di ulti. Komen, Repost dan Like yaaa...... Selamat Tahun b...",prabowo,prabowo
AkasiaUsman,faroqzain,1.0,1.0,1.0,1.0,0.0,retweet,tomlembong,1742860287328526657,"@SumitroYoel Pak Yoel yg baik - minimum saya sebagai wakil-nya Pak Anies sudah baca surat terbuka Pak Yoel, dan ikut nangkep perasaan Pak Yoel yang dalam. Terima kasih keterbuka...","@SumitroYoel Pak Yoel yg baik - minimum saya sebagai wakil-nya Pak Anies sudah baca surat terbuka Pak Yoel, dan ikut nangkep perasaan Pak Yoel yang dalam. Terima kasih keterbuka...",anies,anies
DCpapah,DwiHoip,0.9558701902219782,1.0,0.9117403804439562,0.9558701902219782,80.0,retweet,Yurissa_Samosir,1742799598580818181,Catatan ini Buat Pendukung Wowo Kalau Pak ANIES Tidak Pernah Meminta Jadi Gurbernur... Lanjutan Vidio ini ada di kolom komentar,Catatan ini Buat Pendukung Wowo Kalau Pak ANIES Tidak Pernah Meminta Jadi Gurbernur... Lanjutan Vidio ini ada di kolom komentar,anies,anies
SoeTjenMarching,bonnietriyana,0.7726620451387729,1.0,0.5453240902775458,0.7726620451387729,525.0,retweet,SoeTjenMarching,1740647592055149029,Silakan RT bila setuju: ASAL BUKAN Prabowo! #AsalBukan02 #AsalBukanPrabowo #ASALBUKANWOWO #JanganPilihPrabowoGibran #JanganPilihPrabowo #JanganPilih02,Silakan RT bila setuju: ASAL BUKAN Prabowo! #AsalBukan02 #AsalBukanPrabowo #ASALBUKANWOWO #JanganPilihPrabowoGibran #JanganPilihPrabowo #JanganPilih02,prabowo,prabowo
NubPepengsut,SoeTjenMarching,0.6975492851794179,1.0,0.39509857035883583,0.6975492851794179,804.0,retweet,SoeTjenMarching,1740647592055149029,Silakan RT bila setuju: ASAL BUKAN Prabowo! #AsalBukan02 #AsalBukanPrabowo #ASALBUKANWOWO #JanganPilihPrabowoGibran #JanganPilihPrabowo #JanganPilih02,Silakan RT bila setuju: ASAL BUKAN Prabowo! #AsalBukan02 #AsalBukanPrabowo #ASALBUKANWOWO #JanganPilihPrabowoGibran #JanganPilihPrabowo #JanganPilih02,prabowo,prabowo
Pribumituan,SubhanDanil,0.9891470198718766,1.0,0.9782940397437533,0.9891470198718766,19.0,retweet,Mdy_Asmara1701,1742917860954193983,"Yang bikin salfok saat pak Anies Baswedan pidato, ada bapak tetap berjualan tahu Sumedang di dalam gedung.. Laris ya pak ðð #AMINAjaDulu #AniesMuhaimin2024","Yang bikin salfok saat pak Anies Baswedan pidato, ada bapak tetap berjualan tahu Sumedang di dalam gedung.. Laris ya pak ðð #AMINAjaDulu #AniesMuhaimin2024",anies,anies
SubhanDanil,ZulKifl17902570,0.9585104570029652,1.0,0.9170209140059306,0.9585104570029652,75.0,retweet,Mdy_Asmara1701,1742917860954193983,"Yang bikin salfok saat pak Anies Baswedan pidato, ada bapak tetap berjualan tahu Sumedang di dalam gedung.. Laris ya pak ðð #AMINAjaDulu #AniesMuhaimin2024","Yang bikin salfok saat pak Anies Baswedan pidato, ada bapak tetap berjualan tahu Sumedang di dalam gedung.. Laris ya pak ðð #AMINAjaDulu #AniesMuhaimin2024",anies,anies
ZulKifl17902570,haenelnator,0.9332817019871211,1.0,0.8665634039742424,0.9332817019871211,124.0,retweet,CNNIndonesia,1742829926326337909,"Contoh Surat Suara Hanya 2 Paslon, Anies Minta KPU Tak Main-main","Contoh Surat Suara Hanya 2 Paslon, Anies Minta KPU Tak Main-main",anies,anies
Abaaah,taufan_hik27380,0.9590403425307893,1.0,0.9180806850615786,0.9590403425307893,74.0,retweet,CNNIndonesia,1742870914965069886,Survei SMRC: Mayoritas Responden NU-Muhammadiyah Pilih Prabowo-Gibran,Survei SMRC: Mayoritas Responden NU-Muhammadiyah Pilih Prabowo-Gibran,prabowo,prabowo
taufan_hik27380,wongkalibanteng,0.9317829789269378,1.0,0.8635659578538756,0.9317829789269378,127.0,retweet,CNNIndonesia,1742870914965069886,Survei SMRC: Mayoritas Responden NU-Muhammadiyah Pilih Prabowo-Gibran,Survei SMRC: Mayoritas Responden NU-Muhammadiyah Pilih Prabowo-Gibran,prabowo,prabowo
bbuscent,da_tator_id,0.776467451633511,1.0,0.5529349032670222,0.776467451633511,513.0,retweet,sunartodjamin65,1742744624702386346,@dapitnih Pergi ke Minangkabo pinang calon istri. Bawa krupuk mlinjo dan sekarung roti Dulu pilih Prabowo karena gak srek sama Jokowi. Sekarang tidak pilih Prabowo karena Anies ...,@dapitnih Pergi ke Minangkabo pinang calon istri. Bawa krupuk mlinjo dan sekarung roti Dulu pilih Prabowo karena gak srek sama Jokowi. Sekarang tidak pilih Prabowo karena Anies ...,prabowo,prabowo
bbuscent,novikhss,0.7149280021711026,1.0,0.42985600434220517,0.7149280021711026,731.0,retweet,sunartodjamin65,1742744624702386346,@dapitnih Pergi ke Minangkabo pinang calon istri. Bawa krupuk mlinjo dan sekarung roti Dulu pilih Prabowo karena gak srek sama Jokowi. Sekarang tidak pilih Prabowo karena Anies ...,@dapitnih Pergi ke Minangkabo pinang calon istri. Bawa krupuk mlinjo dan sekarung roti Dulu pilih Prabowo karena gak srek sama Jokowi. Sekarang tidak pilih Prabowo karena Anies ...,prabowo,prabowo
bbuscent,da_tator_id,0.776467451633511,1.0,0.5529349032670222,0.776467451633511,513.0,retweet,sunartodjamin65,1742744624702386346,@dapitnih Pergi ke Minangkabo pinang calon istri. Bawa krupuk mlinjo dan sekarung roti Dulu pilih Prabowo karena gak srek sama Jokowi. Sekarang tidak pilih Prabowo karena Anies ...,@dapitnih Pergi ke Minangkabo pinang calon istri. Bawa krupuk mlinjo dan sekarung roti Dulu pilih Prabowo karena gak srek sama Jokowi. Sekarang tidak pilih Prabowo karena Anies ...,anies,prabowo
bbuscent,novikhss,0.7149280021711026,1.0,0.42985600434220517,0.7149280021711026,731.0,retweet,sunartodjamin65,1742744624702386346,@dapitnih Pergi ke Minangkabo pinang calon istri. Bawa krupuk mlinjo dan sekarung roti Dulu pilih Prabowo karena gak srek sama Jokowi. Sekarang tidak pilih Prabowo karena Anies ...,@dapitnih Pergi ke Minangkabo pinang calon istri. Bawa krupuk mlinjo dan sekarung roti Dulu pilih Prabowo karena gak srek sama Jokowi. Sekarang tidak pilih Prabowo karena Anies ...,anies,prabowo
KristinaRahma,fajar_achadi,0.7457422195294684,1.0,0.49148443905893685,0.7457422195294684,615.0,retweet,kumparan,1742784069484552543,"Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...","Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...",prabowo,prabowo
bbbyc37,fajar_achadi,0.716172802284398,1.0,0.4323456045687959,0.716172802284398,726.0,retweet,kumparan,1742784069484552543,"Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...","Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...",prabowo,prabowo
Hartono589,fajar_achadi,0.7068901753117377,1.0,0.4137803506234754,0.7068901753117377,764.0,retweet,kumparan,1742784069484552543,"Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...","Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...",prabowo,prabowo
KristinaRahma,fajar_achadi,0.7457422195294684,1.0,0.49148443905893685,0.7457422195294684,615.0,retweet,kumparan,1742784069484552543,"Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...","Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...",anies,prabowo
bbbyc37,fajar_achadi,0.716172802284398,1.0,0.4323456045687959,0.716172802284398,726.0,retweet,kumparan,1742784069484552543,"Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...","Calon presiden nomor urut 1, Anies Baswedan, merespons atas beredarnya video Gus Miftah bagi-bagi duit di pesantrennya dan di belakangnya ada kaus Prabowo-Gibran. #pemilupedia #...",anies,prabowo
